Timestamp,open,high,low,close,volume,VWMA,ma_pdif,abs_pdif,RSI,MACD,Signal,MA20,20dSTD,UpperBand,LowerBand,Momentum,ROC
20230602142645,0.10650887573964951,0.10800000000000409,0.09842519685039974,0.08858267716536261,2947269.0,394.58,0.06,0.09,53.52,-0.04,-0.05,394.62,0.19,395.0,394.24,-0.32,-0.0008
20230602142650,0.08875739644969372,0.08199999999999363,0.09448818897638489,0.09448818897638489,4421839.0,394.61,0.06,0.03,50.38,-0.05,-0.05,394.63,0.17,394.97,394.29,-0.37,-0.0009
20230602142655,0.09467455621302179,0.11599999999998545,0.08858267716536261,0.1259842519685037,5412474.0,394.63,0.08,0.16,53.85,-0.04,-0.05,394.65,0.16,394.97,394.33,-0.14,-0.0004
20230602142700,0.12623274161734344,0.16199999999999193,0.13582677165354085,0.18110236220472586,3936675.0,394.66,0.33,0.28,61.18,-0.01,-0.04,394.67,0.17,395.01,394.33,0.32,0.0008
20230602142705,0.18145956607494895,0.1839999999999975,0.1909448818897772,0.1830708661417333,5741588.0,394.69,0.31,0.01,55.41,0.02,-0.03,394.7,0.18,395.06,394.34,0.09,0.0002
20230602142710,0.1834319526627155,0.1699999999999875,0.18897637795276978,0.18897637795275557,4101597.0,394.72,0.31,0.03,53.85,0.04,-0.01,394.73,0.18,395.09,394.37,0.19,0.0005
20230602142715,0.1794871794871824,0.18199999999998795,0.18897637795276978,0.1988188976377927,3281962.0,394.74,0.34,0.05,58.16,0.06,0.0,394.77,0.18,395.13,394.41,0.32,0.0008
20230602142720,0.19921104536489054,0.24199999999999022,0.19291338582678463,0.25984251968503713,4924882.0,394.79,0.6,0.31,73.38,0.1,0.02,394.81,0.22,395.25,394.37,0.76,0.0019
20230602142725,0.27218934911242343,0.31399999999999295,0.27559055118111075,0.3307086614173329,5758405.0,394.87,0.88,0.36,75.3,0.16,0.05,394.87,0.3,395.47,394.27,1.1,0.0028
20230602142730,0.31360946745562046,0.32399999999999807,0.3228346456693032,0.3385826771653626,5924632.0,394.94,0.85,0.04,79.14,0.2,0.08,394.92,0.36,395.64,394.2,1.18,0.003
20230602142735,0.33925049309664246,0.3999999999999915,0.3366141732283552,0.41535433070866645,5102931.0,395.02,1.16,0.39,86.6,0.27,0.12,394.99,0.45,395.89,394.09,1.66,0.0042
20230602142740,0.41617357001972266,0.40399999999999636,0.395669291338578,0.4173228346456739,5597610.0,395.1,1.09,0.01,92.86,0.32,0.16,395.06,0.53,396.12,394.0,1.64,0.0042
20230602142745,0.4181459566074892,0.4379999999999882,0.42322834645669616,0.4350393700787407,4445609.0,395.16,1.12,0.09,93.12,0.36,0.2,395.13,0.59,396.31,393.95,1.57,0.004
20230602142750,0.4358974358974308,0.4959999999999951,0.44488188976377785,0.4940944881889777,5603262.0,395.26,1.32,0.3,95.81,0.41,0.24,395.22,0.66,396.54,393.9,1.59,0.004
20230602142755,0.4950690335305694,0.49799999999999045,0.48917322834645915,0.5118110236220588,5816112.0,395.37,1.3,0.09,100.0,0.46,0.28,395.31,0.73,396.77,393.85,1.67,0.0042
20230602142800,0.512820512820511,0.5439999999999827,0.5216535433070959,0.5511811023622073,5650691.0,395.47,1.4,0.2,100.0,0.5,0.33,395.41,0.8,397.01,393.81,1.84,0.0047
20230602142805,0.5581854043392411,0.5439999999999827,0.5472440944881924,0.545275590551185,5153069.0,395.57,1.27,0.03,98.63,0.53,0.37,395.52,0.85,397.22,393.82,1.76,0.0045
20230602142810,0.5463510848126134,0.5999999999999943,0.5551181102362222,0.6122047244094517,4821816.0,395.67,1.51,0.34,98.67,0.57,0.41,395.64,0.9,397.44,393.84,1.79,0.0045
20230602142815,0.6134122287968466,0.5999999999999943,0.5728346456693032,0.5629921259842661,5322795.0,395.79,1.14,0.25,88.76,0.58,0.44,395.76,0.91,397.58,393.94,1.18,0.003
20230602142820,0.564102564102555,0.5739999999999981,0.5354330708661479,0.5433070866141776,4992829.0,395.88,0.95,0.1,85.16,0.57,0.47,395.87,0.9,397.67,394.07,1.04,0.0026
20230602142825,0.5305719921104526,0.5159999999999911,0.5,0.5059055118110223,6548270.0,395.99,0.65,0.19,78.89,0.54,0.48,395.97,0.85,397.67,394.27,0.46,0.0012
20230602142830,0.5078895463510804,0.5379999999999967,0.5039370078740149,0.545275590551185,4869799.0,396.06,0.78,0.2,77.99,0.53,0.49,396.09,0.8,397.69,394.49,0.65,0.0016
20230602142835,0.5463510848126134,0.5519999999999925,0.5472440944881924,0.5570866141732296,5206157.0,396.17,0.73,0.06,75.11,0.52,0.5,396.2,0.75,397.7,394.7,0.62,0.0016
20230602142840,0.5581854043392411,0.5559999999999832,0.5472440944881924,0.5374015748031553,5544080.0,396.27,0.53,0.1,71.49,0.49,0.5,396.29,0.71,397.71,394.87,0.22,0.0006
20230602142845,0.538461538461533,0.539999999999992,0.5334645669291405,0.5255905511811108,5880866.0,396.34,0.4,0.06,63.86,0.47,0.49,396.38,0.64,397.66,395.1,0.07,0.0002
20230602142850,0.5266272189349053,0.5289999999999964,0.5216535433070959,0.5236220472441033,6050314.0,396.43,0.3,0.01,63.37,0.44,0.48,396.46,0.57,397.6,395.32,-0.14,-0.0004
20230602142855,0.5305719921104526,0.5360000000000014,0.5393700787401627,0.5413385826771702,6074923.0,396.5,0.32,0.09,63.37,0.42,0.47,396.55,0.47,397.49,395.61,-0.02,-0.0001
20230602142900,0.5424063116370803,0.5379999999999967,0.4822834645669474,0.47244094488189603,6413225.0,396.54,0.07,0.35,47.34,0.37,0.45,396.6,0.38,397.36,395.84,-0.71,-0.0018
20230602142905,0.4861932938856057,0.47999999999998977,0.4694881889763849,0.4940944881889777,5401583.0,396.59,0.01,0.11,47.85,0.34,0.43,396.64,0.32,397.28,396.0,-0.35,-0.0009
20230602142910,0.4832347140039417,0.4679999999999893,0.4625984251968589,0.46062992125985147,6584389.0,396.63,0.22,0.17,38.83,0.29,0.4,396.67,0.26,397.19,396.15,-0.42,-0.0011
20230602142915,0.461538461538467,0.4539999999999935,0.4625984251968589,0.4685039370078812,4727903.0,396.66,0.21,0.04,40.58,0.26,0.37,396.69,0.24,397.17,396.21,-0.19,-0.0005
20230602142920,0.4694280078895332,0.4539999999999935,0.4251968503937036,0.42913385826771844,6249793.0,396.66,0.41,0.2,25.91,0.21,0.34,396.69,0.23,397.15,396.23,-0.59,-0.0015
20230602142925,0.42998027613411693,0.4299999999999926,0.42913385826771844,0.42322834645671037,4921366.0,396.66,0.44,0.03,29.239999999999995,0.17,0.31,396.69,0.24,397.17,396.21,-0.68,-0.0017
20230602142930,0.4240631163708031,0.42199999999999704,0.4114173228346516,0.4114173228346516,5261178.0,396.66,0.5,0.06,29.94,0.13,0.27,396.67,0.27,397.21,396.13,-0.64,-0.0016
20230602142935,0.4240631163708031,0.44199999999999307,0.42322834645669616,0.4409448818897772,3734087.0,396.65,0.34,0.15,39.88,0.11,0.24,396.65,0.28,397.21,396.09,-0.43,-0.0011
20230602142940,0.44181459566074466,0.4339999999999975,0.43503937007875493,0.42913385826771844,4413325.0,396.63,0.38,0.06,30.200000000000003,0.09,0.21,396.62,0.29,397.2,396.04,-0.48,-0.0012
20230602142945,0.42998027613411693,0.45699999999999363,0.43700787401576235,0.4645669291338663,5602828.0,396.61,0.18,0.18,35.400000000000006,0.09,0.18,396.6,0.29,397.18,396.02,-0.39,-0.001
20230602142950,0.46745562130176666,0.4519999999999982,0.4488188976378069,0.4389763779527698,4585268.0,396.59,0.29,0.13,34.760000000000005,0.07,0.16,396.55,0.26,397.07,396.03,-0.17,-0.0004
20230602142955,0.4398422090729781,0.4379999999999882,0.43110236220472586,0.44488188976377785,4937413.0,396.55,0.22,0.03,37.27,0.07,0.14,396.52,0.25,397.02,396.02,-0.25,-0.0006
20230602143000,0.44575936883627776,0.4479999999999933,0.43897637795275557,0.44389763779527414,4597426.0,396.52,0.19,0.005,37.38,0.06,0.13,396.5,0.24,396.98,396.02,-0.085,-0.0002
20230602143005,0.4358974358974308,0.44999999999998863,0.440944881889763,0.4566929133858366,4938454.0,396.5,0.11,0.065,36.39,0.05,0.11,396.49,0.24,396.97,396.01,-0.06,-0.0002
20230602143010,0.4575936883629055,0.44899999999999807,0.4468503937007995,0.4389763779527698,5450210.0,396.49,0.19,0.09,43.56,0.04,0.1,396.46,0.22,396.9,396.02,0.05,0.0001
20230602143015,0.4398422090729781,0.5269999999999868,0.4488188976378069,0.5295275590551256,4769596.0,396.48,0.28,0.46,55.39,0.07,0.09,396.45,0.21,396.87,396.03,0.54,0.0014
20230602143020,0.5345167652859857,0.5259999999999962,0.5098425196850513,0.5393700787401627,4770986.0,396.48,0.33,0.05,62.9,0.1,0.09,396.45,0.21,396.87,396.03,0.65,0.0016
20230602143025,0.5404339250492995,0.5319999999999823,0.5265748031496145,0.517716535433081,4959587.0,396.47,0.23,0.11,57.72,0.11,0.1,396.45,0.21,396.87,396.03,0.39,0.001
20230602143030,0.5187376725838249,0.5049999999999955,0.49015748031496287,0.48031496062992574,5131373.0,396.46,0.05,0.19,58.07,0.1,0.1,396.44,0.2,396.84,396.04,0.26,0.0007
20230602143035,0.48126232741616093,0.47999999999998977,0.48818897637795544,0.4921259842519703,3421470.0,396.45,0.12,0.06,60.67,0.1,0.1,396.43,0.18,396.79,396.07,0.14,0.0004
20230602143040,0.49309664694278865,0.5009999999999906,0.5009842519685037,0.5147637795275699,3935796.0,396.43,0.25,0.115,65.49000000000001,0.1,0.1,396.44,0.19,396.82,396.06,0.385,0.001
20230602143045,0.5147928994082775,0.5199999999999818,0.5236220472441033,0.5295275590551256,4792067.0,396.45,0.31,0.075,63.89,0.11,0.1,396.45,0.2,396.85,396.05,0.43,0.0011
20230602143050,0.5246548323471387,0.5159999999999911,0.5059055118110223,0.49606299212598515,5137090.0,396.45,0.14,0.17,59.83,0.11,0.1,396.46,0.2,396.86,396.06,0.265,0.0007
20230602143055,0.49704142011833596,0.5019999999999953,0.5059055118110223,0.5157480314960736,5152903.0,396.46,0.23,0.1,57.88,0.11,0.1,396.47,0.21,396.89,396.05,0.3,0.0008
20230602143100,0.5167652859960441,0.5099999999999909,0.49507874015749564,0.4852362204724585,5325176.0,396.47,0.06,0.155,57.01,0.09,0.1,396.48,0.2,396.88,396.08,0.235,0.0006
20230602143105,0.4861932938856057,0.4759999999999991,0.4704724409448886,0.49015748031496287,5497488.0,396.48,0.08,0.025,56.89,0.08,0.1,396.5,0.2,396.9,396.1,-0.2,-0.0005
20230602143110,0.4911242603550221,0.48599999999999,0.4921259842519703,0.4980314960630068,5670549.0,396.5,0.1,0.04,58.06,0.08,0.09,396.52,0.18,396.88,396.16,-0.21,-0.0005
20230602143115,0.4950690335305694,0.5159999999999911,0.5039370078740149,0.5255905511811108,3952943.0,396.53,0.21,0.14,59.83,0.09,0.09,396.54,0.18,396.9,396.18,0.04,0.0001
20230602143120,0.5266272189349053,0.5120000000000005,0.5177165354330668,0.5098425196850513,6361288.0,396.55,0.11,0.08,60.17,0.08,0.09,396.56,0.17,396.9,396.22,0.15,0.0004
20230602143125,0.5108481262327444,0.4959999999999951,0.4822834645669474,0.4990157480315105,5515147.0,396.56,0.05,0.055,44.32,0.08,0.09,396.57,0.16,396.89,396.25,0.035,0.0001
20230602143130,0.5147928994082775,0.5,0.4704724409448886,0.4763779527559109,5343824.0,396.57,0.08,0.115,38.81,0.06,0.08,396.58,0.15,396.88,396.28,-0.195,-0.0005
20230602143135,0.47731755424062783,0.5219999999999914,0.486220472440948,0.5354330708661479,3965221.0,396.59,0.2,0.3,52.78,0.07,0.08,396.6,0.15,396.9,396.3,0.03,0.0001
20230602143140,0.5285996055226718,0.5219999999999914,0.4921259842519703,0.5059055118110223,5689687.0,396.6,0.04,0.15,54.11,0.07,0.08,396.62,0.13,396.88,396.36,0.05,0.0001
20230602143145,0.5069033530571971,0.505999999999986,0.5078740157480439,0.5196850393700885,4311068.0,396.62,0.09,0.07,54.4,0.07,0.08,396.64,0.12,396.88,396.4,0.02,0.0001
20230602143150,0.5207100591715914,0.5120000000000005,0.48818897637795544,0.48228346456693316,5865048.0,396.62,0.1,0.19,45.05,0.05,0.07,396.65,0.1,396.85,396.45,-0.015,-0.0
20230602143155,0.48915187376725555,0.48799999999999955,0.47440944881890346,0.4685039370078812,4321575.0,396.63,0.18,0.07,40.66,0.04,0.06,396.63,0.1,396.83,396.43,-0.11,-0.0003
20230602143200,0.4694280078895332,0.4679999999999893,0.4635826771653626,0.45866141732284404,5531962.0,396.61,0.21,0.05,43.83,0.02,0.06,396.61,0.11,396.83,396.39,-0.2,-0.0005
20230602143205,0.45956607495068624,0.45999999999999375,0.45866141732284404,0.4685039370078812,5014073.0,396.6,0.15,0.05,41.95,0.01,0.05,396.6,0.11,396.82,396.38,-0.29,-0.0007
20230602143210,0.4694280078895332,0.4539999999999935,0.44488188976377785,0.45866141732284404,5360981.0,396.58,0.18,0.05,45.13,-0.01,0.04,396.59,0.12,396.83,396.35,-0.26,-0.0007
20230602143215,0.45562130177513893,0.4439999999999884,0.43503937007875493,0.4251968503937178,5188434.0,396.57,0.34,0.17,39.22,-0.03,0.02,396.58,0.14,396.86,396.3,-0.375,-0.0009
20230602143220,0.42603550295858383,0.4099999999999966,0.38385826771654763,0.3759842519685179,5881276.0,396.54,0.56,0.25,32.18000000000001,-0.07,0.0,396.54,0.19,396.92,396.16,-0.51,-0.0013
20230602143225,0.37278106508874487,0.35599999999999454,0.3228346456693032,0.34842519685039974,5550260.0,396.5,0.66,0.14,24.14,-0.11,-0.02,396.49,0.24,396.97,396.01,-0.95,-0.0024
20230602143230,0.3451676528599563,0.32799999999998875,0.32086614173228156,0.33267716535434033,5724757.0,396.45,0.69,0.08,24.14,-0.14,-0.04,396.45,0.29,397.03,395.87,-0.88,-0.0022
20230602143235,0.3333333333333286,0.3359999999999985,0.33267716535434033,0.3523622047244146,5726178.0,396.41,0.55,0.1,29.129999999999995,-0.16,-0.07,396.41,0.31,397.03,395.79,-0.85,-0.0021
20230602143240,0.35305719921103673,0.35199999999998965,0.3366141732283552,0.3602362204724443,4859428.0,396.37,0.47,0.04,32.75,-0.17,-0.09,396.38,0.33,397.04,395.72,-0.62,-0.0016
20230602143245,0.37475345167652563,0.37999999999999545,0.3759842519685179,0.381889763779526,5380771.0,396.35,0.34,0.11,24.340000000000003,-0.17,-0.1,396.35,0.34,397.03,395.67,-0.44,-0.0011
20230602143250,0.38264299802760604,0.4059999999999917,0.3877952755905625,0.42125984251968873,5382157.0,396.33,0.12,0.2,36.31,-0.15,-0.11,396.33,0.33,396.99,395.67,-0.19,-0.0005
20230602143255,0.4220907297830223,0.4539999999999935,0.427165354330711,0.4685039370078812,5052171.0,396.32,0.13,0.24,42.53,-0.11,-0.11,396.32,0.32,396.96,395.68,0.0,0.0
20230602143300,0.461538461538467,0.44599999999999795,0.4055118110236293,0.4173228346456739,6272623.0,396.3,0.11,0.26,40.88,-0.1,-0.11,396.29,0.31,396.91,395.67,-0.21,-0.0005
20230602143305,0.4181459566074892,0.40800000000000125,0.40157480314961447,0.39173228346457734,5228068.0,396.27,0.21,0.13,39.57,-0.1,-0.11,396.27,0.31,396.89,395.65,-0.17,-0.0004
20230602143310,0.3925049309664672,0.3859999999999957,0.3464566929133923,0.336614173228341,5403010.0,396.23,0.45,0.28,35.239999999999995,-0.13,-0.11,396.23,0.32,396.87,395.59,-0.2,-0.0005
20230602143315,0.3510848126232702,0.347999999999999,0.34842519685039974,0.3523622047244146,6275207.0,396.2,0.34,0.08,36.15,-0.14,-0.12,396.18,0.3,396.78,395.58,0.02,0.0001
20230602143320,0.3717948717948616,0.3739999999999952,0.368110236220474,0.368110236220474,5754054.0,396.16,0.22,0.08,39.35,-0.14,-0.12,396.15,0.29,396.73,395.57,0.18,0.0005
20230602143325,0.36883629191321177,0.41499999999999204,0.37795275590551114,0.43011811023622215,4894836.0,396.14,0.12,0.315,50.54,-0.11,-0.12,396.13,0.26,396.65,395.61,0.395,0.001
20230602143330,0.42011834319525576,0.43599999999999284,0.42913385826771844,0.4389763779527698,4370893.0,396.13,0.17,0.045,57.62,-0.08,-0.11,396.12,0.24,396.6,395.64,0.4,0.001
20230602143335,0.4398422090729781,0.45699999999999363,0.4488188976378069,0.4547244094488292,5245544.0,396.12,0.26,0.08,63.24,-0.06,-0.1,396.11,0.24,396.59,395.63,0.37,0.0009
20230602143340,0.45562130177513893,0.4399999999999977,0.40748031496063675,0.4192913385826813,4021914.0,396.11,0.09,0.18,60.28,-0.05,-0.09,396.1,0.23,396.56,395.64,-0.01,-0.0
20230602143345,0.42011834319525576,0.42799999999999727,0.42322834645669616,0.43700787401576235,4547022.0,396.1,0.19,0.09,60.09,-0.03,-0.08,396.09,0.22,396.53,395.65,-0.16,-0.0004
20230602143350,0.4280078895463504,0.4819999999999851,0.43700787401576235,0.46653543307087375,5947636.0,396.1,0.34,0.15,62.05,-0.01,-0.07,396.1,0.22,396.54,395.66,0.25,0.0006
20230602143355,0.46745562130176666,0.465999999999994,0.47244094488189603,0.4783464566929183,6312375.0,396.11,0.39,0.06,61.19,0.01,-0.05,396.11,0.24,396.59,395.63,0.44,0.0011
20230602143400,0.4792899408283944,0.48599999999999,0.486220472440948,0.4980314960630068,5260759.0,396.13,0.47,0.1,59.33,0.04,-0.03,396.14,0.26,396.66,395.62,0.82,0.0021
20230602143405,0.4950690335305694,0.5139999999999958,0.5039370078740149,0.517716535433081,5437377.0,396.16,0.54,0.1,56.41,0.07,-0.01,396.18,0.28,396.74,395.62,0.84,0.0021
20230602143410,0.5167652859960441,0.5079999999999956,0.5157480314960594,0.5137795275590662,5789368.0,396.21,0.47,0.02,64.33,0.09,0.01,396.23,0.28,396.79,395.67,0.74,0.0019
20230602143415,0.5147928994082775,0.5039999999999907,0.49606299212599936,0.49606299212598515,5615279.0,396.25,0.34,0.09,65.87,0.09,0.02,396.27,0.28,396.83,395.71,0.335,0.0008
20230602143420,0.49704142011833596,0.505999999999986,0.5059055118110223,0.5039370078740291,4387817.0,396.28,0.35,0.04,79.72,0.1,0.04,396.3,0.28,396.86,395.74,0.33,0.0008
20230602143425,0.5049309664694164,0.5079999999999956,0.4537401574803255,0.44389763779527414,4399930.0,396.3,0.02,0.305,64.05,0.08,0.05,396.32,0.27,396.86,395.78,-0.055,-0.0001
20230602143430,0.4447731755423945,0.4439999999999884,0.44488188976377785,0.45078740157481434,5104397.0,396.32,0.04,0.035,63.04,0.07,0.05,396.33,0.27,396.87,395.79,0.16,0.0004
20230602143435,0.45167652859960583,0.45999999999999375,0.4488188976378069,0.4389763779527698,5281383.0,396.32,0.02,0.06,51.66,0.05,0.05,396.32,0.26,396.84,395.8,0.01,0.0
20230602143440,0.4398422090729781,0.44999999999998863,0.4419291338582667,0.4320866141732296,4401791.0,396.31,0.05,0.035,48.7,0.04,0.05,396.32,0.26,396.84,395.8,-0.175,-0.0004
20230602143445,0.43293885601576676,0.41799999999999216,0.4094488188976442,0.39960629921260704,6162938.0,396.31,0.21,0.165,40.21,0.01,0.04,396.32,0.26,396.84,395.8,-0.4,-0.001
20230602143450,0.4003944773175476,0.41199999999999193,0.40748031496063675,0.4055118110236293,5107993.0,396.31,0.18,0.03,47.27,-0.01,0.03,396.34,0.23,396.8,395.88,-0.47,-0.0012
20230602143455,0.4063116370808615,0.43199999999998795,0.41535433070866645,0.4468503937007853,5472169.0,396.34,0.0,0.21,51.79,-0.01,0.02,396.37,0.2,396.77,395.97,-0.36,-0.0009
20230602143500,0.4477317554240585,0.45599999999998886,0.454724409448815,0.4704724409448886,4236997.0,396.37,0.09,0.12,50.73,0.01,0.02,396.39,0.18,396.75,396.03,-0.22,-0.0006
20230602143505,0.46745562130176666,0.4519999999999982,0.42125984251970294,0.4114173228346516,4590621.0,396.39,0.23,0.3,39.44,-0.01,0.01,396.39,0.18,396.75,396.03,-0.43,-0.0011
20230602143510,0.41222879684417535,0.41399999999998727,0.4035433070866219,0.4035433070866219,5297289.0,396.38,0.26,0.04,34.52,-0.02,0.01,396.38,0.19,396.76,396.0,-0.51,-0.0013
20230602143515,0.40433925049309494,0.3919999999999959,0.395669291338578,0.4055118110236293,6004614.0,396.37,0.24,0.01,30.480000000000004,-0.03,-0.0,396.37,0.2,396.77,395.97,-0.195,-0.0005
20230602143520,0.4063116370808615,0.39399999999999125,0.38385826771654763,0.38681102362205877,4945979.0,396.35,0.31,0.095,28.989999999999995,-0.05,-0.01,396.36,0.21,396.78,395.94,-0.325,-0.0008
20230602143525,0.3875739644970366,0.4579999999999984,0.3897637795275699,0.45078740157481434,5842346.0,396.36,0.0,0.325,43.5,-0.04,-0.02,396.36,0.21,396.78,395.94,0.06,0.0002
20230602143530,0.45167652859960583,0.43599999999999284,0.42814960629924315,0.42322834645671037,4249539.0,396.36,0.14,0.14,39.04,-0.03,-0.02,396.35,0.21,396.77,395.93,-0.045,-0.0001
20230602143535,0.4319526627218835,0.4399999999999977,0.440944881889763,0.4429133858267704,3895648.0,396.35,0.03,0.1,49.85,-0.03,-0.02,396.34,0.21,396.76,395.92,0.22,0.0006
20230602143540,0.45956607495068624,0.4539999999999935,0.43110236220472586,0.4488188976378069,5489634.0,396.34,0.01,0.03,49.7,-0.02,-0.02,396.33,0.2,396.73,395.93,0.22,0.0006
20230602143545,0.4497041420118393,0.4439999999999884,0.43110236220472586,0.4350393700787407,3719086.0,396.33,0.05,0.07,49.4,-0.01,-0.02,396.31,0.18,396.67,395.95,-0.06,-0.0002
20230602143550,0.4358974358974308,0.4259999999999877,0.42125984251970294,0.4409448818897772,4427726.0,396.31,0.0,0.03,51.35,-0.01,-0.02,396.29,0.16,396.61,395.97,-0.15,-0.0004
20230602143555,0.44181459566074466,0.4519999999999982,0.45078740157481434,0.4488188976378069,5498298.0,396.29,0.06,0.04,58.12,-0.0,-0.01,396.28,0.14,396.56,396.0,0.19,0.0005
20230602143600,0.46745562130176666,0.4539999999999935,0.454724409448815,0.44488188976377785,6030857.0,396.27,0.06,0.02,56.54,0.0,-0.01,396.26,0.11,396.48,396.04,0.21,0.0005
20230602143605,0.44575936883627776,0.46399999999999864,0.454724409448815,0.4685039370078812,5144249.0,396.27,0.18,0.12,53.82,0.01,-0.01,396.27,0.12,396.51,396.03,0.32,0.0008
20230602143610,0.46745562130176666,0.4759999999999991,0.4616141732283552,0.4685039370078812,5676988.0,396.28,0.17,0.0,49.62,0.02,-0.0,396.27,0.12,396.51,396.03,0.415,0.001
20230602143615,0.4694280078895332,0.47399999999998954,0.47440944881890346,0.4773622047244146,4967766.0,396.28,0.22,0.045,65.72999999999999,0.03,0.0,396.28,0.13,396.54,396.02,0.135,0.0003
20230602143620,0.47140039447731397,0.4579999999999984,0.45866141732284404,0.46062992125985147,5323161.0,396.29,0.12,0.085,63.06,0.03,0.01,396.29,0.14,396.57,396.01,0.19,0.0005
20230602143625,0.46351084812623355,0.45999999999999375,0.4488188976378069,0.4468503937007853,4270609.0,396.29,0.05,0.07,58.97,0.03,0.01,396.3,0.13,396.56,396.04,0.02,0.0001
20230602143630,0.4477317554240585,0.43199999999998795,0.3759842519685179,0.3661417322834666,5338564.0,396.28,0.35,0.41,46.46,-0.01,0.01,396.29,0.15,396.59,395.99,-0.42,-0.0011
20230602143635,0.3708086785009783,0.3819999999999908,0.37204724409450307,0.3976377952755996,4982991.0,396.28,0.19,0.16,39.77,-0.02,0.0,396.28,0.16,396.6,395.96,-0.19,-0.0005
20230602143640,0.39842209072976686,0.39399999999999125,0.38582677165355506,0.40748031496063675,6229154.0,396.27,0.13,0.05,46.75,-0.03,-0.0,396.26,0.15,396.56,395.96,-0.17,-0.0004
20230602143645,0.4191321499013725,0.41199999999999193,0.4192913385826813,0.42322834645671037,4983738.0,396.26,0.04,0.08,45.87,-0.03,-0.01,396.27,0.15,396.57,395.97,-0.13,-0.0003
20230602143650,0.40828402366862804,0.3999999999999915,0.3976377952755996,0.3877952755905625,5518723.0,396.25,0.21,0.18,38.6,-0.05,-0.02,396.26,0.16,396.58,395.94,-0.29,-0.0007
